date,msa,geo_value,cases_100k,start_date,pos_rate,data_date
2020-04-02,Bloomington,14020,2.9545588843586,,,2021-11-13
2020-04-03,Bloomington,14020,3.3766387249812,,,2021-11-13
2020-04-04,Bloomington,14020,2.9545588843586,2020-03-29,0.109154929577465,2021-11-13
2020-04-05,Bloomington,14020,2.701310979985,,,2021-11-13
2020-04-06,Bloomington,14020,2.5324790437359,,,2021-11-13
2020-04-07,Bloomington,14020,2.5324790437359,,,2021-11-13
2020-04-08,Bloomington,14020,2.701310979985,,,2021-11-13
2020-04-09,Bloomington,14020,2.5324790437359,,,2021-11-13
2020-04-10,Bloomington,14020,2.9545588843586,,,2021-11-13
2020-04-11,Bloomington,14020,2.9545588843586,2020-04-05,0.125827814569536,2021-11-13
2020-04-12,Bloomington,14020,3.2922227568567,,,2021-11-13
2020-04-13,Bloomington,14020,3.3766387249812,,,2021-11-13
2020-04-14,Bloomington,14020,3.2922227568567,,,2021-11-13
2020-04-15,Bloomington,14020,3.1233908206076,,,2021-11-13
2020-04-16,Bloomington,14020,3.7987185656039,,,2021-11-13
2020-04-17,Bloomington,14020,3.4610546931057,,,2021-11-13
2020-04-18,Bloomington,14020,3.4610546931057,2020-04-12,0.111486486486486,2021-11-13
2020-04-19,Bloomington,14020,2.7857269481095,,,2021-11-13
2020-04-20,Bloomington,14020,2.4480630756114,,,2021-11-13
2020-04-21,Bloomington,14020,2.2792311393623,,,2021-11-13
2020-04-22,Bloomington,14020,2.1948151712378,,,2021-11-13
2020-04-23,Bloomington,14020,1.435071458117,,,2021-11-13
2020-04-24,Bloomington,14020,0.92857564936983,,,2021-11-13
2020-04-25,Bloomington,14020,0.67532774499624,2020-04-19,0.0283400809716599,2021-11-13
2020-04-26,Bloomington,14020,0.59091177687171,,,2021-11-13
2020-04-27,Bloomington,14020,0.59091177687171,,,2021-11-13
2020-04-28,Bloomington,14020,0.59091177687171,,,2021-11-13
2020-04-29,Bloomington,14020,0.33766387249812,,,2021-11-13
2020-04-30,Bloomington,14020,0.50649580874718,,,2021-11-13
2020-05-01,Bloomington,14020,0.75974371312077,,,2021-11-13
2020-05-02,Bloomington,14020,1.0129916174944,2020-04-26,0.0232558139534884,2021-11-13
2020-05-03,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-05-04,Bloomington,14020,1.0974075856189,,,2021-11-13
2020-05-05,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-05-06,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-07,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-08,Bloomington,14020,1.5194874262415,,,2021-11-13
2020-05-09,Bloomington,14020,1.266239521868,2020-05-03,0.0232945091514143,2021-11-13
2020-05-10,Bloomington,14020,1.3506554899925,,,2021-11-13
2020-05-11,Bloomington,14020,1.3506554899925,,,2021-11-13
2020-05-12,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-13,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-05-14,Bloomington,14020,0.8441596812453,,,2021-11-13
2020-05-15,Bloomington,14020,0.33766387249812,,,2021-11-13
2020-05-16,Bloomington,14020,0.16883193624906,2020-05-10,0.0111524163568773,2021-11-13
2020-05-17,Bloomington,14020,0.50649580874718,,,2021-11-13
2020-05-18,Bloomington,14020,0.42207984062265,,,2021-11-13
2020-05-19,Bloomington,14020,0.67532774499624,,,2021-11-13
2020-05-20,Bloomington,14020,0.92857564936983,,,2021-11-13
2020-05-21,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-05-22,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-23,Bloomington,14020,1.435071458117,2020-05-17,0.0172413793103448,2021-11-13
2020-05-24,Bloomington,14020,1.0974075856189,,,2021-11-13
2020-05-25,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-26,Bloomington,14020,1.266239521868,,,2021-11-13
2020-05-27,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-05-28,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-05-29,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-05-30,Bloomington,14020,1.0129916174944,2020-05-24,0.0121703853955375,2021-11-13
2020-05-31,Bloomington,14020,0.92857564936983,,,2021-11-13
2020-06-01,Bloomington,14020,0.75974371312077,,,2021-11-13
2020-06-02,Bloomington,14020,0.75974371312077,,,2021-11-13
2020-06-03,Bloomington,14020,0.67532774499624,,,2021-11-13
2020-06-04,Bloomington,14020,0.42207984062265,,,2021-11-13
2020-06-05,Bloomington,14020,0.42207984062265,,,2021-11-13
2020-06-06,Bloomington,14020,0.8441596812453,2020-05-31,0.0124352331606218,2021-11-13
2020-06-07,Bloomington,14020,0.8441596812453,,,2021-11-13
2020-06-08,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-06-09,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-06-10,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-06-11,Bloomington,14020,1.435071458117,,,2021-11-13
2020-06-12,Bloomington,14020,1.435071458117,,,2021-11-13
2020-06-13,Bloomington,14020,1.0129916174944,2020-06-07,0.00805152979066022,2021-11-13
2020-06-14,Bloomington,14020,1.1818235537434,,,2021-11-13
2020-06-15,Bloomington,14020,1.0974075856189,,,2021-11-13
2020-06-16,Bloomington,14020,1.0129916174944,,,2021-11-13
2020-06-17,Bloomington,14020,1.9415672668642,,,2021-11-13
2020-06-18,Bloomington,14020,1.7727353306151,,,2021-11-13
2020-06-19,Bloomington,14020,2.0259832349887,,,2021-11-13
2020-06-20,Bloomington,14020,2.1948151712378,2020-06-14,0.0173364854215918,2021-11-13
2020-06-21,Bloomington,14020,2.0259832349887,,,2021-11-13
2020-06-22,Bloomington,14020,2.0259832349887,,,2021-11-13
2020-06-23,Bloomington,14020,2.1948151712378,,,2021-11-13
2020-06-24,Bloomington,14020,1.0974075856189,,,2021-11-13
2020-06-25,Bloomington,14020,1.5194874262415,,,2021-11-13
2020-06-26,Bloomington,14020,1.3506554899925,,,2021-11-13
2020-06-27,Bloomington,14020,1.7727353306151,2020-06-21,0.0137825421133231,2021-11-13
2020-06-28,Bloomington,14020,2.3636471074869,,,2021-11-13
2020-06-29,Bloomington,14020,2.6168950118604,,,2021-11-13
2020-06-30,Bloomington,14020,2.870142916234,,,2021-11-13
2020-07-01,Bloomington,14020,3.9675505018529,,,2021-11-13
2020-07-02,Bloomington,14020,4.0519664699775,,,2021-11-13
2020-07-03,Bloomington,14020,4.3052143743511,,,2021-11-13
2020-07-04,Bloomington,14020,4.5584622787246,2020-06-28,0.037037037037037,2021-11-13
2020-07-05,Bloomington,14020,3.9675505018529,,,2021-11-13
2020-07-06,Bloomington,14020,5.8247018005926,,,2021-11-13
2020-07-07,Bloomington,14020,5.3182059918454,,,2021-11-13
2020-07-08,Bloomington,14020,4.8961261512228,,,2021-11-13
2020-07-09,Bloomington,14020,4.3052143743511,,,2021-11-13
2020-07-10,Bloomington,14020,3.8831345337284,,,2021-11-13
2020-07-11,Bloomington,14020,5.8247018005926,2020-07-05,0.025709219858156,2021-11-13
2020-07-12,Bloomington,14020,6.5000295455888,,,2021-11-13
2020-07-13,Bloomington,14020,5.4870379280945,,,2021-11-13
2020-07-14,Bloomington,14020,6.6688614818379,,,2021-11-13
2020-07-15,Bloomington,14020,6.7532774499624,,,2021-11-13
2020-07-16,Bloomington,14020,8.0195169718304,,,2021-11-13
2020-07-17,Bloomington,14020,9.5390043980719,,,2021-11-13
2020-07-18,Bloomington,14020,9.2013405255738,2020-07-12,0.0457848837209302,2021-11-13
2020-07-19,Bloomington,14020,10.80524391994,,,2021-11-13
2020-07-20,Bloomington,14020,10.636411983691,,,2021-11-13
2020-07-21,Bloomington,14020,10.045500206819,,,2021-11-13
2020-07-22,Bloomington,14020,9.8766682705701,,,2021-11-13
2020-07-23,Bloomington,14020,11.902651505559,,,2021-11-13
2020-07-24,Bloomington,14020,13.4221389318,,,2021-11-13
2020-07-25,Bloomington,14020,12.155899409932,2020-07-19,0.0439632545931759,2021-11-13
2020-07-26,Bloomington,14020,11.649403601185,,,2021-11-13
2020-07-27,Bloomington,14020,11.227323760563,,,2021-11-13
2020-07-28,Bloomington,14020,11.987067473683,,,2021-11-13
2020-07-29,Bloomington,14020,12.66239521868,,,2021-11-13
2020-07-30,Bloomington,14020,10.889659888064,,,2021-11-13
2020-07-31,Bloomington,14020,10.2143321,,,2021-11-13
2020-08-01,Bloomington,14020,9.0325085893248,2020-07-26,0.0362371888726208,2021-11-13
2020-08-02,Bloomington,14020,8.1039329399549,,,2021-11-13
2020-08-03,Bloomington,14020,7.6818530993323,,,2021-11-13
2020-08-04,Bloomington,14020,7.3441892268341,,,2021-11-13
2020-08-05,Bloomington,14020,6.3311976093398,,,2021-11-13
2020-08-06,Bloomington,14020,5.6558698643435,,,2021-11-13
2020-08-07,Bloomington,14020,4.5584623,,,2021-11-13
2020-08-08,Bloomington,14020,6.837693418087,2020-08-02,0.0324039186134137,2021-11-13
2020-08-09,Bloomington,14020,7.0909413224606,,,2021-11-13
2020-08-10,Bloomington,14020,7.2597732587096,,,2021-11-13
2020-08-11,Bloomington,14020,7.4286051949587,,,2021-11-13
2020-08-12,Bloomington,14020,7.6818530993323,,,2021-11-13
2020-08-13,Bloomington,14020,8.1039329399549,,,2021-11-13
2020-08-14,Bloomington,14020,7.6818530993323,,,2021-11-13
2020-08-15,Bloomington,14020,6.3311976093398,2020-08-09,0.0138214968387002,2021-11-13
2020-08-16,Bloomington,14020,5.9935337368417,,,2021-11-13
2020-08-17,Bloomington,14020,5.8247018005926,,,2021-11-13
2020-08-18,Bloomington,14020,5.0649580874718,,,2021-11-13
2020-08-19,Bloomington,14020,4.6428782468492,,,2021-11-13
2020-08-20,Bloomington,14020,4.8961261512228,,,2021-11-13
2020-08-21,Bloomington,14020,5.4026219599699,,,2021-11-13
2020-08-22,Bloomington,14020,5.7402858324681,2020-08-16,0.00683604876381451,2021-11-13
2020-08-23,Bloomington,14020,6.1623656730907,,,2021-11-13
2020-08-24,Bloomington,14020,14.181882644921,,,2021-11-13
2020-08-25,Bloomington,14020,14.857210389917,,,2021-11-13
2020-08-26,Bloomington,14020,17.305273465529,,,2021-11-13
2020-08-27,Bloomington,14020,17.220857497404,,,2021-11-13
2020-08-28,Bloomington,14020,17.727353306151,,,2021-11-13
2020-08-29,Bloomington,14020,18.993592828019,2020-08-23,0.0273170731707317,2021-11-13
2020-08-30,Bloomington,14020,21.019576063008,,,2021-11-13
2020-08-31,Bloomington,14020,17.811769274276,,,2021-11-13
2020-09-01,Bloomington,14020,19.500088636767,,,2021-11-13
2020-09-02,Bloomington,14020,21.863735744253,,,2021-11-13
2020-09-03,Bloomington,14020,23.889718979242,,,2021-11-13
2020-09-04,Bloomington,14020,24.649462692363,,,2021-11-13
2020-09-05,Bloomington,14020,29.039093034838,2020-08-30,0.0593569661995054,2021-11-13
2020-09-06,Bloomington,14020,29.967668684208,,,2021-11-13
2020-09-07,Bloomington,14020,29.798836747959,,,2021-11-13
2020-09-08,Bloomington,14020,29.63000481171,,,2021-11-13
2020-09-09,Bloomington,14020,27.857269481095,,,2021-11-13
2020-09-10,Bloomington,14020,27.519605608597,,,2021-11-13
2020-09-11,Bloomington,14020,45.078126978499,,,2021-11-13
2020-09-12,Bloomington,14020,48.117101830982,2020-09-06,0.0696265149641356,2021-11-13
2020-09-13,Bloomington,14020,47.188526181613,,,2021-11-13
2020-09-14,Bloomington,14020,45.753454723496,,,2021-11-13
2020-09-15,Bloomington,14020,56.052202834688,,,2021-11-13
2020-09-16,Bloomington,14020,55.376875089692,,,2021-11-13
2020-09-17,Bloomington,14020,55.123627185318,,,2021-11-13
2020-09-18,Bloomington,14020,39.928752922903,,,2021-11-13
2020-09-19,Bloomington,14020,35.707954516676,2020-09-13,0.0440944881889764,2021-11-13
2020-09-20,Bloomington,14020,35.876786452925,,,2021-11-13
2020-09-21,Bloomington,14020,33.766387249812,,,2021-11-13
2020-09-22,Bloomington,14020,25.15595850111,,,2021-11-13
2020-09-23,Bloomington,14020,26.000118182355,,,2021-11-13
2020-09-24,Bloomington,14020,24.818294628612,,,2021-11-13
2020-09-25,Bloomington,14020,22.285815584876,,,2021-11-13
2020-09-26,Bloomington,14020,19.837752509265,2020-09-20,0.0232436394094859,2021-11-13
2020-09-27,Bloomington,14020,19.078008796144,,,2021-11-13
2020-09-28,Bloomington,14020,20.175416381763,,,2021-11-13
2020-09-29,Bloomington,14020,17.13644152928,,,2021-11-13
2020-09-30,Bloomington,14020,16.967609593031,,,2021-11-13
2020-10-01,Bloomington,14020,16.883193624906,,,2021-11-13
2020-10-02,Bloomington,14020,15.870202007412,,,2021-11-13
2020-10-03,Bloomington,14020,15.448122166789,2020-09-27,0.0183232129540854,2021-11-13
2020-10-04,Bloomington,14020,14.857210389917,,,2021-11-13
2020-10-05,Bloomington,14020,14.603962485544,,,2021-11-13
2020-10-06,Bloomington,14020,15.3637062,,,2021-11-13
2020-10-07,Bloomington,14020,13.928634740548,,,2021-11-13
2020-10-08,Bloomington,14020,14.181882644921,,,2021-11-13
2020-10-09,Bloomington,14020,15.448122166789,,,2021-11-13
2020-10-10,Bloomington,14020,16.20786587991,2020-10-04,0.0212048716833406,2021-11-13
2020-10-11,Bloomington,14020,16.545529752408,,,2021-11-13
2020-10-12,Bloomington,14020,16.798777656782,,,2021-11-13
2020-10-13,Bloomington,14020,17.9806012,,,2021-11-13
2020-10-14,Bloomington,14020,17.389689433653,,,2021-11-13
2020-10-15,Bloomington,14020,17.727353306151,,,2021-11-13
2020-10-16,Bloomington,14020,17.980601210525,,,2021-11-13
2020-10-17,Bloomington,14020,16.461113784283,2020-10-11,0.0210455614015448,2021-11-13
2020-10-18,Bloomington,14020,16.123449911785,,,2021-11-13
2020-10-19,Bloomington,14020,16.461113784283,,,2021-11-13
2020-10-20,Bloomington,14020,14.519546517419,,,2021-11-13
2020-10-21,Bloomington,14020,14.688378453668,,,2021-11-13
2020-10-22,Bloomington,14020,15.616954103038,,,2021-11-13
2020-10-23,Bloomington,14020,13.590970868049,,,2021-11-13
2020-10-24,Bloomington,14020,14.857210389917,2020-10-18,0.0177808681831727,2021-11-13
2020-10-25,Bloomington,14020,15.363706198665,,,2021-11-13
2020-10-26,Bloomington,14020,15.026042326166,,,2021-11-13
2020-10-27,Bloomington,14020,15.448122166789,,,2021-11-13
2020-10-28,Bloomington,14020,18.740344923646,,,2021-11-13
2020-10-29,Bloomington,14020,17.980601210525,,,2021-11-13
2020-10-30,Bloomington,14020,22.876727361748,,,2021-11-13
2020-10-31,Bloomington,14020,22.201399616752,2020-10-25,0.0245987273245322,2021-11-13
2020-11-01,Bloomington,14020,21.357239935506,,,2021-11-13
2020-11-02,Bloomington,14020,23.467639138619,,,2021-11-13
2020-11-03,Bloomington,14020,24.987126564861,,,2021-11-13
2020-11-04,Bloomington,14020,25.493622373608,,,2021-11-13
2020-11-05,Bloomington,14020,27.688437544846,,,2021-11-13
2020-11-06,Bloomington,14020,29.714420779835,,,2021-11-13
2020-11-07,Bloomington,14020,34.357299026684,2020-11-01,0.0390336035256158,2021-11-13
2020-11-08,Bloomington,14020,42.207984062265,,,2021-11-13
2020-11-09,Bloomington,14020,39.675505018529,,,2021-11-13
2020-11-10,Bloomington,14020,42.29240003039,,,2021-11-13
2020-11-11,Bloomington,14020,40.266416795401,,,2021-11-13
2020-11-12,Bloomington,14020,46.175534564118,,,2021-11-13
2020-11-13,Bloomington,14020,44.149551329129,,,2021-11-13
2020-11-14,Bloomington,14020,47.69502199036,2020-11-08,0.0418424275411621,2021-11-13
2020-11-15,Bloomington,14020,51.324908619715,,,2021-11-13
2020-11-16,Bloomington,14020,54.448299440322,,,2021-11-13
2020-11-17,Bloomington,14020,57.740522197179,,,2021-11-13
2020-11-18,Bloomington,14020,66.013287073383,,,2021-11-13
2020-11-19,Bloomington,14020,65.928871105258,,,2021-11-13
2020-11-20,Bloomington,14020,73.188644363968,,,2021-11-13
2020-11-21,Bloomington,14020,77.32502680207,2020-11-15,0.0439149372277735,2021-11-13
2020-11-22,Bloomington,14020,72.682148555221,,,2021-11-13
2020-11-23,Bloomington,14020,73.357476300217,,,2021-11-13
2020-11-24,Bloomington,14020,69.896421607111,,,2021-11-13
2020-11-25,Bloomington,14020,64.747047551515,,,2021-11-13
2020-11-26,Bloomington,14020,61.454824794658,,,2021-11-13
2020-11-27,Bloomington,14020,56.052202834688,,,2021-11-13
2020-11-28,Bloomington,14020,45.83787069162,2020-11-22,0.0885654156436338,2021-11-13
2020-11-29,Bloomington,14020,42.376815998514,,,2021-11-13
2020-11-30,Bloomington,14020,47.272942149737,,,2021-11-13
2020-12-01,Bloomington,14020,51.662572492213,,,2021-11-13
2020-12-02,Bloomington,14020,55.123627185318,,,2021-11-13
2020-12-03,Bloomington,14020,60.019753336541,,,2021-11-13
2020-12-04,Bloomington,14020,61.876904635281,,,2021-11-13
2020-12-05,Bloomington,14020,68.292518212745,2020-11-29,0.0582598430664537,2021-11-13
2020-12-06,Bloomington,14020,71.078245160855,,,2021-11-13
2020-12-07,Bloomington,14020,71.078245160855,,,2021-11-13
2020-12-08,Bloomington,14020,71.837988873975,,,2021-11-13
2020-12-09,Bloomington,14020,70.909413224606,,,2021-11-13
2020-12-10,Bloomington,14020,68.37693418087,,,2021-11-13
2020-12-11,Bloomington,14020,67.870438372122,,,2021-11-13
2020-12-12,Bloomington,14020,70.402917415858,2020-12-06,0.0656049441407179,2021-11-13
2020-12-13,Bloomington,14020,69.980837575236,,,2021-11-13
2020-12-14,Bloomington,14020,67.701606435873,,,2021-11-13
2020-12-15,Bloomington,14020,63.143144157149,,,2021-11-13
2020-12-16,Bloomington,14020,63.396392061522,,,2021-11-13
2020-12-17,Bloomington,14020,62.9743122209,,,2021-11-13
2020-12-18,Bloomington,14020,64.66263158339,,,2021-11-13
2020-12-19,Bloomington,14020,57.909354133428,2020-12-13,0.053538061580957,2021-11-13
2020-12-20,Bloomington,14020,56.136618802813,,,2021-11-13
2020-12-21,Bloomington,14020,53.519723790952,,,2021-11-13
2020-12-22,Bloomington,14020,52.591148141582,,,2021-11-13
2020-12-23,Bloomington,14020,47.272942149737,,,2021-11-13
2020-12-24,Bloomington,14020,49.974253129722,,,2021-11-13
2020-12-25,Bloomington,14020,44.233967297254,,,2021-11-13
2020-12-26,Bloomington,14020,41.701488253518,2020-12-20,0.0956738768718802,2021-11-13
2020-12-27,Bloomington,14020,38.831345337284,,,2021-11-13
2020-12-28,Bloomington,14020,36.467698229797,,,2021-11-13
2020-12-29,Bloomington,14020,36.720946134171,,,2021-11-13
2020-12-30,Bloomington,14020,38.240433560412,,,2021-11-13
2020-12-31,Bloomington,14020,34.441714994808,,,2021-11-13
2021-01-01,Bloomington,14020,37.4356496,,,2021-11-13
2021-01-02,Bloomington,14020,38.9567369,2020-12-27,0.0866834170854271,2021-11-13
2021-01-03,Bloomington,14020,40.7313388,,,2021-11-13
2021-01-04,Bloomington,14020,42.8439601,,,2021-11-13
2021-01-05,Bloomington,14020,40.5623291,,,2021-11-13
2021-01-06,Bloomington,14020,48.1677658,,,2021-11-13
2021-01-07,Bloomington,14020,49.5198434,,,2021-11-13
2021-01-08,Bloomington,14020,52.2239987,,,2021-11-13
2021-01-09,Bloomington,14020,55.1816685,2021-01-03,0.0586464872302004,2021-11-13
2021-01-10,Bloomington,14020,57.8858238,,,2021-11-13
2021-01-11,Bloomington,14020,57.9703287,,,2021-11-13
2021-01-12,Bloomington,14020,59.2379014,,,2021-11-13
2021-01-13,Bloomington,14020,51.0409308,,,2021-11-13
2021-01-14,Bloomington,14020,48.8438046,,,2021-11-13
2021-01-15,Bloomington,14020,44.1115329,,,2021-11-13
2021-01-16,Bloomington,14020,39.2947563,2021-01-10,0.0356717247954238,2021-11-13
2021-01-17,Bloomington,14020,37.4356496,,,2021-11-13
2021-01-18,Bloomington,14020,35.1540185,,,2021-11-13
2021-01-19,Bloomington,14020,38.1116884,,,2021-11-13
2021-01-20,Bloomington,14020,36.7596107,,,2021-11-13
2021-01-21,Bloomington,14020,37.0976301,,,2021-11-13
2021-01-22,Bloomington,14020,35.1540185,,,2021-11-13
2021-01-23,Bloomington,14020,36.590601,2021-01-17,0.030459435882524,2021-11-13
2021-01-24,Bloomington,14020,35.5765428,,,2021-11-13
2021-01-25,Bloomington,14020,35.8300574,,,2021-11-13
2021-01-26,Bloomington,14020,32.027339,,,2021-11-13
2021-01-27,Bloomington,14020,32.7878827,,,2021-11-13
2021-01-28,Bloomington,14020,30.6752614,,,2021-11-13
2021-01-29,Bloomington,14020,31.0977856,,,2021-11-13
2021-01-30,Bloomington,14020,28.9006595,2021-01-24,0.0250717414287872,2021-11-13
2021-01-31,Bloomington,14020,27.464077,,,2021-11-13
2021-02-01,Bloomington,14020,26.7880382,,,2021-11-13
2021-02-02,Bloomington,14020,26.4500188,,,2021-11-13
2021-02-03,Bloomington,14020,23.8303683,,,2021-11-13
2021-02-04,Bloomington,14020,23.8303683,,,2021-11-13
2021-02-05,Bloomington,14020,22.0557664,,,2021-11-13
2021-02-06,Bloomington,14020,25.0979411,2021-01-31,0.0208134297802648,2021-11-13
2021-02-07,Bloomington,14020,25.7739799,,,2021-11-13
2021-02-08,Bloomington,14020,24.590912,,,2021-11-13
2021-02-09,Bloomington,14020,22.8163101,,,2021-11-13
2021-02-10,Bloomington,14020,23.999378,,,2021-11-13
2021-02-11,Bloomington,14020,22.6473004,,,2021-11-13
2021-02-12,Bloomington,14020,21.9712616,,,2021-11-13
2021-02-13,Bloomington,14020,17.5770093,2021-02-07,0.00788695366414722,2021-11-13
2021-02-14,Bloomington,14020,16.2249316,,,2021-11-13
2021-02-15,Bloomington,14020,15.6333977,,,2021-11-13
2021-02-16,Bloomington,14020,15.1263686,,,2021-11-13
2021-02-17,Bloomington,14020,13.5207764,,,2021-11-13
2021-02-18,Bloomington,14020,10.0560774,,,2021-11-13
2021-02-19,Bloomington,14020,9.8870677,,,2021-11-13
2021-02-20,Bloomington,14020,9.8870677,2021-02-14,0.00583168369803648,2021-11-13
2021-02-21,Bloomington,14020,8.027961,,,2021-11-13
2021-02-22,Bloomington,14020,10.9011259,,,2021-11-13
2021-02-23,Bloomington,14020,10.3940968,,,2021-11-13
2021-02-24,Bloomington,14020,10.9856308,,,2021-11-13
2021-02-25,Bloomington,14020,12.1686987,,,2021-11-13
2021-02-26,Bloomington,14020,11.7461745,,,2021-11-13
2021-02-27,Bloomington,14020,10.7321162,2021-02-21,0.00559515915119363,2021-11-13
2021-02-28,Bloomington,14020,11.8306793,,,2021-11-13
2021-03-01,Bloomington,14020,8.2814755,,,2021-11-13
2021-03-02,Bloomington,14020,8.4504852,,,2021-11-13
2021-03-03,Bloomington,14020,8.9575143,,,2021-11-13
2021-03-04,Bloomington,14020,8.9575143,,,2021-11-13
2021-03-05,Bloomington,14020,9.0420192,,,2021-11-13
2021-03-06,Bloomington,14020,10.309592,2021-02-28,0.00531619455685154,2021-11-13
2021-03-07,Bloomington,14020,11.0701356,,,2021-11-13
2021-03-08,Bloomington,14020,11.2391454,,,2021-11-13
2021-03-09,Bloomington,14020,10.9856308,,,2021-11-13
2021-03-10,Bloomington,14020,11.2391454,,,2021-11-13
2021-03-11,Bloomington,14020,10.9011259,,,2021-11-13
2021-03-12,Bloomington,14020,11.3236502,,,2021-11-13
2021-03-13,Bloomington,14020,10.7321162,2021-03-07,0.00539601243826595,2021-11-13
2021-03-14,Bloomington,14020,9.8870677,,,2021-11-13
2021-03-15,Bloomington,14020,9.3800386,,,2021-11-13
2021-03-16,Bloomington,14020,9.2110289,,,2021-11-13
2021-03-17,Bloomington,14020,9.126524,,,2021-11-13
2021-03-18,Bloomington,14020,10.8166211,,,2021-11-13
2021-03-19,Bloomington,14020,10.5631065,,,2021-11-13
2021-03-20,Bloomington,14020,11.4926599,2021-03-14,0.00703074714066445,2021-11-13
2021-03-21,Bloomington,14020,11.999689,,,2021-11-13
2021-03-22,Bloomington,14020,12.4222133,,,2021-11-13
2021-03-23,Bloomington,14020,13.7742909,,,2021-11-13
2021-03-24,Bloomington,14020,13.5207764,,,2021-11-13
2021-03-25,Bloomington,14020,13.9433006,,,2021-11-13
2021-03-26,Bloomington,14020,15.7179025,,,2021-11-13
2021-03-27,Bloomington,14020,15.2108734,2021-03-21,0.00851710326412227,2021-11-13
2021-03-28,Bloomington,14020,15.8024074,,,2021-11-13
2021-03-29,Bloomington,14020,16.8164656,,,2021-11-13
2021-03-30,Bloomington,14020,16.3939413,,,2021-11-13
2021-03-31,Bloomington,14020,16.8164656,,,2021-11-13
2021-04-01,Bloomington,14020,17.2389899,,,2021-11-13
2021-04-02,Bloomington,14020,15.8024074,,,2021-11-13
2021-04-03,Bloomington,14020,15.8869122,2021-03-28,0.0104035614052066,2021-11-13
2021-04-04,Bloomington,14020,16.9009705,,,2021-11-13
2021-04-05,Bloomington,14020,16.562951,,,2021-11-13
2021-04-06,Bloomington,14020,16.8164656,,,2021-11-13
2021-04-07,Bloomington,14020,17.3234947,,,2021-11-13
2021-04-08,Bloomington,14020,16.9009705,,,2021-11-13
2021-04-09,Bloomington,14020,20.2811645,,,2021-11-13
2021-04-10,Bloomington,14020,21.8867567,2021-04-04,0.0123279227450175,2021-11-13
2021-04-11,Bloomington,14020,19.8586403,,,2021-11-13
2021-04-12,Bloomington,14020,21.2952228,,,2021-11-13
2021-04-13,Bloomington,14020,21.2107179,,,2021-11-13
2021-04-14,Bloomington,14020,21.4642325,,,2021-11-13
2021-04-15,Bloomington,14020,22.4782907,,,2021-11-13
2021-04-16,Bloomington,14020,19.9431451,,,2021-11-13
2021-04-17,Bloomington,14020,18.5065626,2021-04-11,0.010592893505425,2021-11-13
2021-04-18,Bloomington,14020,18.6755724,,,2021-11-13
2021-04-19,Bloomington,14020,16.7319607,,,2021-11-13
2021-04-20,Bloomington,14020,16.7319607,,,2021-11-13
2021-04-21,Bloomington,14020,15.8024074,,,2021-11-13
2021-04-22,Bloomington,14020,13.6052812,,,2021-11-13
2021-04-23,Bloomington,14020,13.182757,,,2021-11-13
2021-04-24,Bloomington,14020,12.4222133,2021-04-18,0.00926137662931625,2021-11-13
2021-04-25,Bloomington,14020,12.8447375,,,2021-11-13
2021-04-26,Bloomington,14020,13.4362715,,,2021-11-13
2021-04-27,Bloomington,14020,13.9433006,,,2021-11-13
2021-04-28,Bloomington,14020,14.4503297,,,2021-11-13
2021-04-29,Bloomington,14020,14.3658249,,,2021-11-13
2021-04-30,Bloomington,14020,15.2953783,,,2021-11-13
2021-05-01,Bloomington,14020,17.154485,2021-04-25,0.0123143788482434,2021-11-13
2021-05-02,Bloomington,14020,17.2389899,,,2021-11-13
2021-05-03,Bloomington,14020,16.9854753,,,2021-11-13
2021-05-04,Bloomington,14020,16.3939413,,,2021-11-13
2021-05-05,Bloomington,14020,15.3798831,,,2021-11-13
2021-05-06,Bloomington,14020,15.2953783,,,2021-11-13
2021-05-07,Bloomington,14020,14.0278055,,,2021-11-13
2021-05-08,Bloomington,14020,12.3377084,2021-05-02,0.0143807684052372,2021-11-13
2021-05-09,Bloomington,14020,11.4081551,,,2021-11-13
2021-05-10,Bloomington,14020,10.9856308,,,2021-11-13
2021-05-11,Bloomington,14020,10.6476114,,,2021-11-13
2021-05-12,Bloomington,14020,10.5631065,,,2021-11-13
2021-05-13,Bloomington,14020,9.9715726,,,2021-11-13
2021-05-14,Bloomington,14020,9.2955337,,,2021-11-13
2021-05-15,Bloomington,14020,8.5349901,2021-05-09,0.0301094890510949,2021-11-13
2021-05-16,Bloomington,14020,8.4504852,,,2021-11-13
2021-05-17,Bloomington,14020,9.126524,,,2021-11-13
2021-05-18,Bloomington,14020,8.7885046,,,2021-11-13
