date,roll_mean_staff_short_perc,mean_mort_rate,roll_mean_admiss,skewness
May 05,0.0669681614398732,0.10497572815534,112.142857142857,0.288228713992393
May 06,0.0687210098184884,0.105625,113.571428571429,0.292700184799235
May 07,0.0695974340077961,0.115755627009646,114.857142857143,0.297776438099595
May 08,0.0695974340077961,0.128423615337797,110,0.266310946448895
May 09,0.0722267065757189,0.132743362831858,108.285714285714,0.247622950341332
May 10,0.0721545646003113,0.131492439184747,106.428571428571,0.237804649572905
May 11,0.070094510413672,0.127351664254703,101.142857142857,0.245766636390237
May 12,0.070094510413672,0.12962962962963,88.4285714285714,0.248556486108277
May 13,0.0665888136564415,0.146437994722955,103,0.237189965269256
May 14,0.0647825247784783,0.148242811501597,108.714285714286,0.269856717924111
May 15,0.063029676399863,0.153681200857756,89.8571428571429,0.289030953599039
May 16,0.0621532522105554,0.152916073968706,92.5714285714286,0.286584263476253
May 17,0.0654477357541692,0.158116654954322,96.8571428571429,0.295786207077838
May 18,0.0686700773223754,0.137527432333577,94.1428571428571,0.307195249500443
May 19,0.0703641411517079,0.140243902439024,99,0.297448950286108
May 20,0.0694342764630522,0.154362416107383,88.5714285714286,0.276545831287328
May 21,0.0694342764630522,0.156804733727811,84.4285714285714,0.26625925365913
May 22,0.0702572601530118,0.143769968051118,89,0.291916268156554
May 23,0.0710748997930366,0.140711462450593,88.1428571428572,0.305125553755574
May 24,0.0709787104924931,0.144223107569721,82.4285714285714,0.308439932584173
May 25,0.0698164231109262,0.155887230514096,78.1428571428571,0.305724287692133
May 26,0.0698164231109262,0.166666666666667,69.8571428571429,0.285975269483898
May 27,0.0715585833896718,0.14,68.5714285714286,0.325158790794525
May 28,0.0733007436684175,0.144320297951583,69,0.326737488371258
May 29,0.0750429039471631,0.154343807763401,65.5714285714286,0.342552773179957
May 30,0.0750429039471631,0.164825046040516,67,0.36953030013767
May 31,0.0719167516795004,0.168987929433612,71.4285714285714,0.36483769176768
Jun 01,0.0709308113489298,0.171860245514636,73.1428571428571,0.34204968419142
Jun 02,0.0700069384738374,0.18944099378882,68.1428571428571,0.356064238432807
Jun 03,0.0690777863251731,0.170957775489186,70.1428571428571,0.341532407194338
Jun 04,0.0690144350423096,0.1678391959799,73.1428571428571,0.297547686917625
Jun 05,0.0680852828936453,0.183333333333333,71.5714285714286,0.273791506643431
Jun 06,0.0688930117501546,0.187434554973822,69.4285714285714,0.265971923547712
Jun 07,0.0730852620988408,0.182474226804124,67.1428571428571,0.2647930376003
Jun 08,0.0718679330619629,0.177254098360656,66.2857142857143,0.264664496229729
Jun 09,0.0718157763833002,0.191144708423326,64.1428571428572,0.27288279194907
Jun 10,0.0726189892347058,0.197353914002205,59.4285714285714,0.265693514811499
Jun 11,0.0725564012203106,0.187709497206704,54.7142857142857,0.246258491757747
Jun 12,0.0724990288737816,0.195259593679458,55,0.232097382549703
Jun 13,0.0716332280079808,0.183920704845815,60.2857142857143,0.214397061719384
Jun 14,0.0674409776592945,0.169769989047097,63.2857142857143,0.205349028858318
Jun 15,0.0686583066961724,0.178571428571429,57.7142857142857,0.17909022507546
Jun 16,0.0670638482312875,0.197287299630086,51.7142857142857,0.131269772016104
Jun 17,0.0663187073891734,0.209215442092154,55.2857142857143,0.11777769608441
Jun 18,0.0655735665470593,0.205263157894737,53.8571428571429,0.168772507348227
Jun 19,0.0666242196414702,0.196236559139785,51.2857142857143,0.20204283919826
Jun 20,0.0649401313720161,0.193724420190996,44.4285714285714,0.220196400782968
Jun 21,0.0660956174899083,0.202777777777778,39.5714285714286,0.223992239043604
Jun 22,0.0652445888193307,0.215317919075145,41.1428571428572,0.226483933447306
Jun 23,0.0669439966985979,1.19143576826196,61.7142857142857,0.231668498733922
Jun 24,0.0669439966985979,1.29388816644993,54.5714285714286,0.228193322337087
Jun 25,0.0669439966985979,1.39305555555556,49,0.242363348765164
Jun 26,0.0660087879600075,1.46745562130178,45.2857142857143,0.252939451427645
